Trial, SetSize, Cond, testChange, respChange, RT, study, test
46,5,2.0000,0,0,0.5445,5-2-11-6-3,5-2-11-6-3
47,5,2.0000,1,0,2.1580,0-3-8-7-11,0-4-9-7-11
48,8,2.0000,0,0,0.4580,1-0-6-9-3-2-4-8,1-0-6-9-3-2-4-8
49,8,2.0000,0,0,0.4428,7-2-1-4-6-9-5-0,7-2-1-4-6-9-5-0
50,5,2.0000,0,0,0.3812,11-6-5-2-12,11-6-5-2-12
51,5,2.0000,1,0,0.5454,0-12-1-3-10,0-9-1-2-10
52,5,2.0000,1,1,0.6549,3-4-11-8-6,3-4-11-10-9
53,8,2.0000,0,0,0.4868,10-7-4-1-6-0-3-5,10-7-4-1-6-0-3-5
54,8,2.0000,0,0,0.5103,3-5-0-11-12-4-8-10,3-5-0-11-12-4-8-10
55,8,2.0000,0,0,0.4211,11-4-1-0-2-8-9-7,11-4-1-0-2-8-9-7
56,5,2.0000,0,0,0.8250,10-4-9-5-8,10-4-9-5-8
57,5,2.0000,1,0,0.5798,6-9-4-12-1,0-9-4-10-1
58,8,2.0000,0,0,0.5590,2-1-3-7-10-12-4-8,2-1-3-7-10-12-4-8
59,5,2.0000,1,1,0.8527,12-4-1-2-9,12-3-10-2-9
60,5,2.0000,0,0,0.6703,4-7-2-0-9,4-7-2-0-9
61,8,2.0000,1,1,0.7336,11-7-8-12-9-0-10-4,11-7-8-5-3-0-10-4
62,5,2.0000,1,0,0.5167,0-8-6-1-4,0-7-6-1-3
63,8,2.0000,1,0,0.8746,8-3-1-2-4-7-0-9,8-6-1-12-4-7-0-9
64,5,2.0000,1,0,0.8844,6-10-2-9-0,6-10-1-9-11
65,8,2.0000,0,0,1.4351,2-0-3-8-6-9-7-5,2-0-3-8-6-9-7-5
66,5,2.0000,0,0,0.6062,12-7-8-1-4,12-7-8-1-4
67,5,2.0000,1,1,0.7137,0-9-12-1-6,0-5-12-3-6
68,5,2.0000,0,0,0.1926,8-9-12-5-1,8-9-12-5-1
1,8,2.0000,1,0,0.3669,3-7-2-5-6-8-10-9,3-7-2-4-6-8-1-9
2,8,2.0000,1,1,0.7231,3-8-4-6-12-10-2-7,0-5-4-6-12-10-2-7
3,8,2.0000,1,0,0.4413,2-9-4-1-10-8-7-0,2-9-3-1-10-8-12-0
4,5,2.0000,0,0,0.4124,11-5-4-9-1,11-5-4-9-1
5,5,2.0000,0,0,0.5273,0-2-11-5-9,0-2-11-5-9
6,8,2.0000,1,0,0.5325,11-5-10-8-12-6-7-3,11-5-10-8-12-4-7-9
7,8,2.0000,1,0,0.5307,6-4-2-1-12-9-3-7,6-4-2-1-8-9-3-0
8,5,2.0000,1,0,0.4179,0-2-1-7-3,8-12-1-7-3
9,5,2.0000,1,1,0.8447,6-5-4-2-11,6-5-1-9-11
10,5,2.0000,0,0,1.1422,9-1-10-11-12,9-1-10-11-12
11,8,2.0000,0,0,0.5707,8-0-6-1-10-4-9-12,8-0-6-1-10-4-9-12
12,5,2.0000,1,0,0.5446,10-1-12-6-2,10-0-7-6-2
13,5,2.0000,1,0,0.6221,7-0-12-2-8,11-5-12-2-8
14,5,2.0000,0,0,0.6489,1-4-5-10-9,1-4-5-10-9
15,5,2.0000,0,0,0.5703,6-3-11-1-0,6-3-11-1-0
16,5,2.0000,1,0,0.6873,12-5-9-3-2,12-4-9-3-11
17,5,2.0000,0,0,0.4955,7-11-3-9-2,7-11-3-9-2
18,5,2.0000,0,0,0.4470,6-0-11-3-7,6-0-11-3-7
19,8,2.0000,0,0,0.4875,11-1-5-10-3-0-8-12,11-1-5-10-3-0-8-12
20,8,2.0000,1,0,0.4870,12-1-2-0-6-10-4-5,7-1-2-0-6-10-3-5
21,8,2.0000,0,0,0.4865,8-12-9-0-7-2-1-10,8-12-9-0-7-2-1-10
22,8,2.0000,1,0,0.6380,12-4-10-3-11-7-2-0,12-4-9-3-11-6-2-0
23,8,2.0000,1,0,0.7595,7-9-5-3-4-10-8-1,7-9-5-6-4-10-12-1
24,8,2.0000,0,0,0.4764,2-4-12-11-9-6-1-7,2-4-12-11-9-6-1-7
25,5,2.0000,0,0,0.8934,4-6-3-5-0,4-6-3-5-0
26,8,2.0000,1,0,0.4281,5-1-7-2-6-3-10-11,9-1-7-2-6-12-10-11
27,5,2.0000,0,0,0.4953,4-3-8-2-9,4-3-8-2-9
28,8,2.0000,0,0,0.3498,1-6-12-8-4-0-2-5,1-6-12-8-4-0-2-5
29,5,2.0000,1,1,0.7002,8-7-0-9-11,8-5-4-9-11
30,8,2.0000,1,1,0.7789,6-2-1-11-10-12-5-9,6-2-1-11-10-7-8-9
31,8,2.0000,0,0,0.6310,3-4-8-6-1-11-10-9,3-4-8-6-1-11-10-9
32,8,2.0000,0,0,0.5052,3-1-4-6-12-2-10-9,3-1-4-6-12-2-10-9
33,8,2.0000,1,0,0.6480,10-9-3-7-11-6-2-5,12-9-3-7-11-6-2-8
34,8,2.0000,0,0,0.4815,8-12-0-3-11-5-1-9,8-12-0-3-11-5-1-9
35,8,2.0000,0,0,0.5117,12-3-10-4-6-7-1-2,12-3-10-4-6-7-1-2
36,5,2.0000,0,0,0.4075,4-10-9-3-12,4-10-9-3-12
37,8,2.0000,0,0,0.4254,2-8-4-3-0-11-1-9,2-8-4-3-0-11-1-9
38,8,2.0000,1,0,0.4835,8-11-1-4-0-10-5-2,7-11-1-12-0-10-5-2
39,5,2.0000,0,0,0.5086,12-11-1-9-7,12-11-1-9-7
40,8,2.0000,1,0,0.8346,1-4-7-10-11-12-6-8,1-4-9-3-11-12-6-8
41,8,2.0000,0,0,0.3801,10-1-6-5-9-11-3-2,10-1-6-5-9-11-3-2
42,5,2.0000,1,1,0.6572,8-4-1-5-6,8-2-11-5-6
